,id del cliente,páginas visitadas,duración de la sesión,número de visitas,fecha de nacimiento,ubicación,dispositivo,convertido
1802,1803,3,295.69373046945583,13,1998-11-19 12:27:39.148023,Ciudad B,móvil,Sí
1803,1804,4,230.42546602569595,13,1930-12-06 12:27:39.148023,Ciudad B,tablet,Sí
1804,1805,4,334.53809037288613,49,2000-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
1805,1806,4,305.27254998359547,14,1984-11-22 12:27:39.148023,Ciudad B,móvil,No
1806,1807,3,208.49545809293815,0,1999-11-19 12:27:39.148023,Ciudad B,tablet,No
1807,1808,3,289.2912621263804,37,1998-11-19 12:27:39.148023,Ciudad B,tablet,Sí
1808,1809,3,234.28867143465408,23,1980-11-23 12:27:39.148023,Ciudad A,ordenador,No
1809,1810,6,287.9386669381862,37,1999-11-19 12:27:39.148023,Ciudad A,tablet,No
1810,1811,3,302.90266893306614,37,1957-11-29 12:27:39.148023,Ciudad B,ordenador,No
1811,1812,8,382.2270436386878,4,1956-11-29 12:27:39.148023,Ciudad A,móvil,Sí
1812,1813,4,253.70786557407297,29,1997-11-19 12:27:39.148023,Ciudad A,ordenador,No
1813,1814,4,304.76456143194537,23,2002-11-18 12:27:39.148023,Ciudad B,móvil,Sí
1814,1815,7,308.27678414364306,46,1981-11-23 12:27:39.148023,Ciudad A,móvil,Sí
1815,1816,4,288.64166581167103,41,1997-11-19 12:27:39.148023,Ciudad B,tablet,No
1816,1817,2,268.7670376001497,17,1994-11-20 12:27:39.148023,Ciudad B,móvil,No
1817,1818,5,248.00317918892554,46,1980-11-23 12:27:39.148023,Ciudad B,tablet,Sí
1818,1819,6,291.9884179091011,2,1990-11-21 12:27:39.148023,Ciudad B,ordenador,No
1819,1820,51,369.5551614844454,11,1997-11-19 12:27:39.148023,Ciudad A,tablet,No
1820,1821,1,210.63586212423712,48,1982-11-23 12:27:39.148023,Ciudad C,ordenador,No
1821,1822,7,397.59377824422137,4,1966-11-27 12:27:39.148023,Ciudad B,ordenador,No
1822,1823,4,286.40805902162634,6,1979-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
1823,1824,4,351.21004294480804,42,1995-11-20 12:27:39.148023,Ciudad A,móvil,Sí
1824,1825,4,335.87987253743285,38,1981-11-23 12:27:39.148023,Ciudad B,tablet,No
1825,1826,7,318.08268352060855,8,1980-11-23 12:27:39.148023,Ciudad B,tablet,Sí
1826,1827,5,295.9352141611392,4,1923-12-08 12:27:39.148023,Ciudad B,tablet,No
1827,1828,4,326.2761147211687,44,2002-11-18 12:27:39.148023,Ciudad B,móvil,Sí
1828,1829,3,284.573559164425,47,1979-11-24 12:27:39.148023,Ciudad A,tablet,Sí
1829,1830,9,275.2211153474481,31,1996-11-19 12:27:39.148023,Ciudad A,móvil,No
1830,1831,9,315.58789334883346,48,1974-11-25 12:27:39.148023,Ciudad A,ordenador,Sí
1831,1832,5,246.76641759875335,25,1955-11-30 12:27:39.148023,Ciudad B,tablet,Sí
1832,1833,4,311.4314183931545,9,2003-11-18 12:27:39.148023,Ciudad A,tablet,Sí
1833,1834,8,400.1239979824837,43,2000-11-18 12:27:39.148023,Ciudad A,móvil,Sí
1834,1835,2,361.2572280264505,49,1965-11-27 12:27:39.148023,Ciudad B,tablet,Sí
1835,1836,5,282.8316402141802,48,1969-11-26 12:27:39.148023,Ciudad B,tablet,Sí
1836,1837,7,298.03000505953645,36,1991-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1837,1838,2,362.2555566560907,14,1958-11-29 12:27:39.148023,Ciudad A,móvil,No
1838,1839,2,250.4815290097976,33,1980-11-23 12:27:39.148023,Ciudad A,móvil,Sí
1839,1840,7,320.93681329036144,11,1992-11-20 12:27:39.148023,Ciudad B,ordenador,Sí
1840,1841,4,371.58095641078216,17,1967-11-27 12:27:39.148023,Ciudad B,móvil,Sí
1841,1842,5,257.9876772334634,34,1982-11-23 12:27:39.148023,Ciudad B,móvil,No
1842,1843,3,322.37038937057457,34,1986-11-22 12:27:39.148023,Ciudad B,móvil,No
1843,1844,5,320.5772085780542,39,1961-11-28 12:27:39.148023,Ciudad A,ordenador,No
1844,1845,1,255.6299689841741,15,1989-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1845,1846,7,354.51115727026394,5,1987-11-22 12:27:39.148023,Ciudad B,tablet,Sí
1846,1847,4,309.70480883034554,30,1958-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1847,1848,3,325.1246753680573,24,1988-11-21 12:27:39.148023,Ciudad A,tablet,No
1848,1849,2,347.5635441174169,34,1955-11-30 12:27:39.148023,Ciudad B,ordenador,No
1849,1850,5,259.96688431558584,4,1999-11-19 12:27:39.148023,Ciudad A,móvil,Sí
1850,1851,5,295.92610157368006,21,1963-11-28 12:27:39.148023,Ciudad B,ordenador,Sí
1851,1852,7,272.1366729659386,36,1992-11-20 12:27:39.148023,Ciudad C,móvil,No
1852,1853,6,272.243905945493,33,1981-11-23 12:27:39.148023,Ciudad C,tablet,Sí
1853,1854,8,271.75966390445603,4,1965-11-27 12:27:39.148023,Ciudad A,móvil,Sí
1854,1855,8,348.27945551096525,22,1986-11-22 12:27:39.148023,Ciudad A,móvil,Sí
1855,1856,4,225.14313976733533,40,1981-11-23 12:27:39.148023,Ciudad A,tablet,Sí
1856,1857,2,241.8050266093801,19,1958-11-29 12:27:39.148023,Ciudad B,tablet,Sí
1857,1858,4,278.879051343,32,1966-11-27 12:27:39.148023,Ciudad A,tablet,Sí
1858,1859,4,237.08789032332083,41,1991-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
1859,1860,4,286.86956696883163,33,1992-11-20 12:27:39.148023,Ciudad A,móvil,No
1860,1861,6,303.6648068794441,19,1978-11-24 12:27:39.148023,Ciudad A,tablet,No
1861,1862,4,372.79972527796235,31,1979-11-24 12:27:39.148023,Ciudad A,ordenador,No
1862,1863,5,274.91476412073393,43,1990-11-21 12:27:39.148023,Ciudad B,tablet,Sí
1863,1864,3,287.0266583957049,26,1994-11-20 12:27:39.148023,Ciudad A,tablet,Sí
1864,1865,5,351.4305198644791,6,2002-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
1865,1866,4,211.91595614197544,23,1974-11-25 12:27:39.148023,Ciudad B,tablet,No
1866,1867,5,265.3810963978866,15,1959-11-29 12:27:39.148023,Ciudad B,tablet,Sí
1867,1868,9,422.2764727737059,40,2004-11-17 12:27:39.148023,Ciudad B,tablet,Sí
1868,1869,3,176.28440321321793,5,1959-11-29 12:27:39.148023,Ciudad A,ordenador,No
1869,1870,6,303.0917228150816,13,1989-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
1870,1871,4,289.37731518736507,1,1980-11-23 12:27:39.148023,Ciudad B,ordenador,No
1871,1872,11,287.8435218233423,3,1970-11-26 12:27:39.148023,Ciudad B,tablet,No
1872,1873,2,381.9159374219239,40,1959-11-29 12:27:39.148023,Ciudad A,tablet,Sí
1873,1874,12,282.47186048620534,5,1980-11-23 12:27:39.148023,Ciudad A,móvil,No
1874,1875,2,194.03943609889149,36,1988-11-21 12:27:39.148023,Ciudad B,tablet,No
1875,1876,5,264.8584475501372,9,1955-11-30 12:27:39.148023,Ciudad B,tablet,No
1876,1877,2,240.34531693430034,9,1996-11-19 12:27:39.148023,Ciudad A,móvil,No
1877,1878,5,245.55120751803233,44,1992-11-20 12:27:39.148023,Ciudad B,tablet,No
1878,1879,4,283.23256401199114,12,1992-11-20 12:27:39.148023,Ciudad B,tablet,Sí
1879,1880,8,328.1964577764374,37,1984-11-22 12:27:39.148023,Ciudad A,ordenador,No
1880,1881,6,290.8248530986323,37,1920-12-08 12:27:39.148023,Ciudad A,tablet,No
1881,1882,9,348.9618508634105,33,1970-11-26 12:27:39.148023,Ciudad A,tablet,No
1882,1883,5,305.68448054484327,12,1982-11-23 12:27:39.148023,Ciudad A,ordenador,No
1883,1884,5,334.05197375411313,24,1959-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1884,1885,4,324.51689794797875,36,1961-11-28 12:27:39.148023,Ciudad A,tablet,Sí
1885,1886,6,224.30823693277978,49,1958-11-29 12:27:39.148023,Ciudad B,ordenador,No
1886,1887,6,252.45509623202418,41,1974-11-25 12:27:39.148023,Ciudad A,ordenador,No
1887,1888,2,345.386517785244,25,1982-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
1888,1889,8,365.57955966575,28,1967-11-27 12:27:39.148023,Ciudad B,tablet,No
1889,1890,4,319.15165100913305,21,1956-11-29 12:27:39.148023,Ciudad B,tablet,No
1890,1891,2,304.62943234603057,34,1966-11-27 12:27:39.148023,Ciudad A,tablet,Sí
1891,1892,2,258.9165428462367,18,2004-11-17 12:27:39.148023,Ciudad A,ordenador,Sí
1892,1893,36,244.37296029944582,19,1992-11-20 12:27:39.148023,Ciudad A,ordenador,No
1893,1894,7,402.678541348419,17,1998-11-19 12:27:39.148023,Ciudad B,móvil,No
1894,1895,8,316.3620028220299,13,1973-11-25 12:27:39.148023,Ciudad B,tablet,No
1895,1896,11,299.32380150952366,40,1963-11-28 12:27:39.148023,Ciudad B,móvil,No
1896,1897,4,279.83043157209505,17,1965-11-27 12:27:39.148023,Ciudad A,ordenador,No
1897,1898,5,243.19720983645038,2,1956-11-29 12:27:39.148023,Ciudad B,tablet,No
1898,1899,3,361.3874458678357,39,1958-11-29 12:27:39.148023,Ciudad B,ordenador,No
1899,1900,5,324.9951494231773,29,1989-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
1900,1901,8,279.5779984144049,43,1982-11-23 12:27:39.148023,Ciudad B,móvil,No
1901,1902,7,301.47990264611815,14,1975-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
1902,1903,0,215.55280231823642,19,1994-11-20 12:27:39.148023,Ciudad B,ordenador,No
1903,1904,9,291.49668178686085,37,1983-11-23 12:27:39.148023,Ciudad A,móvil,No
1904,1905,5,215.68112303829938,2,1990-11-21 12:27:39.148023,Ciudad A,tablet,No
1905,1906,2,245.59482370375898,41,1995-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1906,1907,9,293.88052446615404,9,1982-11-23 12:27:39.148023,Ciudad B,móvil,No
1907,1908,3,312.38764780136705,36,1956-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1908,1909,6,270.3770844901082,18,1980-11-23 12:27:39.148023,Ciudad B,móvil,No
1909,1910,4,286.0130246849756,32,1956-11-29 12:27:39.148023,Ciudad B,tablet,Sí
1910,1911,4,268.9444241165911,48,1986-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
1911,1912,4,274.86571795685376,1,1958-11-29 12:27:39.148023,Ciudad B,ordenador,No
1912,1913,3,314.12141416162353,17,1994-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1913,1914,5,180.77482928155433,43,1972-11-25 12:27:39.148023,Ciudad A,ordenador,Sí
1914,1915,4,344.7406436543326,41,1984-11-22 12:27:39.148023,Ciudad A,móvil,No
1915,1916,4,325.98648762297285,42,1980-11-23 12:27:39.148023,Ciudad A,tablet,No
1916,1917,3,341.84045946362465,43,1973-11-25 12:27:39.148023,Ciudad B,ordenador,No
1917,1918,8,323.5914822441512,9,2003-11-18 12:27:39.148023,Ciudad B,tablet,No
1918,1919,5,326.2580093200355,34,1960-11-28 12:27:39.148023,Ciudad C,tablet,No
1919,1920,2,387.0956703447154,13,1983-11-23 12:27:39.148023,Ciudad A,ordenador,No
1920,1921,1,333.39057842291015,42,1987-11-22 12:27:39.148023,Ciudad B,tablet,No
1921,1922,6,305.9216421907018,17,1958-11-29 12:27:39.148023,Ciudad A,móvil,Sí
1922,1923,4,278.53205196441166,47,1999-11-19 12:27:39.148023,Ciudad B,ordenador,No
1923,1924,3,334.27830079834143,47,1992-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1924,1925,5,311.842752507476,46,1993-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1925,1926,7,293.36557412999184,45,2004-11-17 12:27:39.148023,Ciudad B,tablet,No
1926,1927,32,300.12439948760095,12,1978-11-24 12:27:39.148023,Ciudad A,móvil,Sí
1927,1928,6,267.3609943322624,1,1977-11-24 12:27:39.148023,Ciudad A,tablet,Sí
1928,1929,6,293.3164575850145,13,2004-11-17 12:27:39.148023,Ciudad A,tablet,Sí
1929,1930,5,225.85885147204644,28,1962-11-28 12:27:39.148023,Ciudad B,ordenador,Sí
1930,1931,7,283.6721877358242,10,1962-11-28 12:27:39.148023,Ciudad B,ordenador,No
1931,1932,5,361.89104052824956,22,1993-11-20 12:27:39.148023,Ciudad A,tablet,No
1932,1933,4,368.7965068364392,10,2002-11-18 12:27:39.148023,Ciudad B,móvil,Sí
1933,1934,5,268.94328897317934,15,2003-11-18 12:27:39.148023,Ciudad A,móvil,No
1934,1935,4,291.38525891512796,2,1972-11-25 12:27:39.148023,Ciudad B,tablet,Sí
1935,1936,5,342.93324442039585,29,1986-11-22 12:27:39.148023,Ciudad A,ordenador,No
1936,1937,3,210.813481447036,27,1982-11-23 12:27:39.148023,Ciudad B,tablet,Sí
1937,1938,4,309.3055979338354,0,1965-11-27 12:27:39.148023,Ciudad B,móvil,Sí
1938,1939,5,276.31241953519475,16,1974-11-25 12:27:39.148023,Ciudad B,móvil,Sí
1939,1940,2,351.08532226435216,32,1993-11-20 12:27:39.148023,Ciudad A,móvil,Sí
1940,1941,1,213.40175967847483,41,1964-11-27 12:27:39.148023,Ciudad B,móvil,Sí
1941,1942,3,313.5483442783094,26,1963-11-28 12:27:39.148023,Ciudad A,móvil,Sí
1942,1943,3,301.6752178750847,22,1964-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
1943,1944,4,296.4868529736119,0,1976-11-24 12:27:39.148023,Ciudad B,ordenador,No
1944,1945,8,268.827329546237,33,1996-11-19 12:27:39.148023,Ciudad A,móvil,No
1945,1946,6,285.4241803000501,19,1955-11-30 12:27:39.148023,Ciudad B,tablet,No
1946,1947,4,310.19714053126836,4,1990-11-21 12:27:39.148023,Ciudad B,móvil,Sí
1947,1948,9,414.2456320635555,16,1982-11-23 12:27:39.148023,Ciudad A,tablet,Sí
1948,1949,8,238.03047740082584,32,1982-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
1949,1950,2,312.35915227498197,14,2002-11-18 12:27:39.148023,Ciudad A,tablet,Sí
1950,1951,5,160.9514710719283,46,1987-11-22 12:27:39.148023,Ciudad A,móvil,No
1951,1952,7,336.21716015745113,12,1979-11-24 12:27:39.148023,Ciudad A,tablet,No
1952,1953,8,219.6137740760531,21,1965-11-27 12:27:39.148023,Ciudad A,ordenador,No
1953,1954,9,220.7299666980735,43,1975-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
1954,1955,5,256.6593967386073,29,1984-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
1955,1956,2,296.68525743446986,25,1999-11-19 12:27:39.148023,Ciudad B,móvil,No
1956,1957,4,261.37703176570676,15,1974-11-25 12:27:39.148023,Ciudad A,ordenador,No
1957,1958,5,250.6300122401805,48,1989-11-21 12:27:39.148023,Ciudad B,ordenador,No
1958,1959,7,361.42523141005927,29,1971-11-26 12:27:39.148023,Ciudad A,móvil,Sí
1959,1960,7,296.02994378141864,33,1990-11-21 12:27:39.148023,Ciudad C,móvil,Sí
1960,1961,9,199.90997647214937,15,1986-11-22 12:27:39.148023,Ciudad A,ordenador,No
1961,1962,4,272.3248761522567,32,1971-11-26 12:27:39.148023,Ciudad B,tablet,No
1962,1963,4,224.9210609082895,24,1985-11-22 12:27:39.148023,Ciudad A,móvil,Sí
1963,1964,2,309.5660126124402,9,1983-11-23 12:27:39.148023,Ciudad A,tablet,Sí
1964,1965,0,331.82417641651176,28,2003-11-18 12:27:39.148023,Ciudad A,móvil,No
1965,1966,52,303.9877427317929,20,1990-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1966,1967,3,231.564613298415,26,1998-11-19 12:27:39.148023,Ciudad A,ordenador,No
1967,1968,2,252.89616653542248,4,1965-11-27 12:27:39.148023,Ciudad A,tablet,Sí
1968,1969,3,289.5966265437297,13,1979-11-24 12:27:39.148023,Ciudad A,tablet,No
1969,1970,3,280.1745790339586,41,1966-11-27 12:27:39.148023,Ciudad B,ordenador,Sí
1970,1971,4,229.2304993288914,20,1989-11-21 12:27:39.148023,Ciudad A,ordenador,No
1971,1972,6,313.6687387703719,48,1955-11-30 12:27:39.148023,Ciudad A,móvil,Sí
1972,1973,3,195.15863866187652,40,1957-11-29 12:27:39.148023,Ciudad A,ordenador,No
1973,1974,6,347.56908683982675,18,1971-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
1974,1975,9,283.2129118598939,39,1989-11-21 12:27:39.148023,Ciudad A,tablet,No
1975,1976,8,356.4463445579099,45,1975-11-25 12:27:39.148023,Ciudad A,ordenador,No
1976,1977,11,364.54671613865617,4,1955-11-30 12:27:39.148023,Ciudad B,ordenador,Sí
1977,1978,4,198.85789582663125,38,1972-11-25 12:27:39.148023,Ciudad B,móvil,No
1978,1979,6,249.39365857925878,42,1999-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
1979,1980,3,275.6139129411955,23,1981-11-23 12:27:39.148023,Ciudad A,ordenador,No
1980,1981,5,328.5656770741297,14,1962-11-28 12:27:39.148023,Ciudad A,móvil,No
1981,1982,5,328.37628679603927,22,1964-11-27 12:27:39.148023,Ciudad B,ordenador,No
1982,1983,4,302.51607594968937,8,1982-11-23 12:27:39.148023,Ciudad B,móvil,No
1983,1984,6,284.9957538319597,4,2004-11-17 12:27:39.148023,Ciudad B,tablet,No
1984,1985,6,306.7840746415945,23,1958-11-29 12:27:39.148023,Ciudad B,tablet,No
1985,1986,3,288.45674700901765,7,1990-11-21 12:27:39.148023,Ciudad B,móvil,Sí
1986,1987,9,265.1525834092775,23,1992-11-20 12:27:39.148023,Ciudad A,móvil,No
1987,1988,2,332.07026629256524,9,1956-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1988,1989,4,339.2251824870277,10,1955-11-30 12:27:39.148023,Ciudad B,móvil,No
1989,1990,6,299.56616118284745,34,1984-11-22 12:27:39.148023,Ciudad B,tablet,No
1990,1991,4,191.89867898035655,48,1957-11-29 12:27:39.148023,Ciudad B,tablet,Sí
1991,1992,5,315.24754471960546,26,1957-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
1992,1993,5,210.28818790991005,9,1996-11-19 12:27:39.148023,Ciudad B,móvil,Sí
1993,1994,3,300.17710451937955,32,1962-11-28 12:27:39.148023,Ciudad C,móvil,Sí
1994,1995,3,336.4004003273978,34,1958-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
1995,1996,5,293.6683671201764,48,1967-11-27 12:27:39.148023,Ciudad B,tablet,Sí
1996,1997,7,209.26680850899166,9,1956-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1997,1998,9,291.656341623405,32,1988-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1998,1999,6,230.9069305616266,40,1974-11-25 12:27:39.148023,Ciudad A,móvil,No
1999,2000,7,291.9396731876934,2,1994-11-20 12:27:39.148023,Ciudad B,ordenador,No
2000,2001,5,238.9740886995217,32,1993-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
2001,2002,5,255.04998088430492,47,1957-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
2002,2003,9,376.2966810196027,37,1989-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
2003,2004,5,353.5676556649236,3,1975-11-25 12:27:39.148023,Ciudad B,ordenador,No
2004,2005,5,399.98754620146997,0,1997-11-19 12:27:39.148023,Ciudad B,ordenador,Sí
2005,2006,7,332.0316978208652,30,2000-11-18 12:27:39.148023,Ciudad B,móvil,Sí
2006,2007,4,300.7675200427299,12,1983-11-23 12:27:39.148023,Ciudad B,móvil,Sí
2007,2008,6,268.15599234761555,7,1958-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
2008,2009,5,225.5600303049479,39,1996-11-19 12:27:39.148023,Ciudad B,ordenador,Sí
2009,2010,5,261.22229959875517,6,1981-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
2010,2011,5,221.64704678584323,5,1971-11-26 12:27:39.148023,Ciudad A,móvil,Sí
2011,2012,6,359.9236431094497,42,1960-11-28 12:27:39.148023,Ciudad B,tablet,No
2012,2013,3,261.3245683747732,49,1987-11-22 12:27:39.148023,Ciudad A,ordenador,No
2013,2014,6,315.8432701362232,43,1961-11-28 12:27:39.148023,Ciudad A,tablet,Sí
2014,2015,9,356.84077386284736,3,1985-11-22 12:27:39.148023,Ciudad B,tablet,Sí
2015,2016,2,379.271019245795,34,1991-11-21 12:27:39.148023,Ciudad A,móvil,No
2016,2017,4,238.5142759256842,4,1991-11-21 12:27:39.148023,Ciudad B,tablet,No
2017,2018,9,387.536178139038,45,1967-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
2018,2019,5,342.3768698212253,49,1890-12-15 12:27:39.148023,Ciudad B,tablet,No
2019,2020,6,299.90007303655545,46,1998-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
2020,2021,4,332.3650502497939,34,1996-11-19 12:27:39.148023,Ciudad B,móvil,No
2021,2022,2,256.9077458315897,7,1978-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
2022,2023,6,313.9003939399097,44,1959-11-29 12:27:39.148023,Ciudad A,móvil,No
2023,2024,7,337.29650450527373,30,1990-11-21 12:27:39.148023,Ciudad A,móvil,Sí
2024,2025,9,247.51746899635236,1,2000-11-18 12:27:39.148023,Ciudad B,móvil,Sí
2025,2026,7,257.32609341621685,37,1961-11-28 12:27:39.148023,Ciudad B,móvil,Sí
2026,2027,8,256.4533246303848,23,1962-11-28 12:27:39.148023,Ciudad B,tablet,No
2027,2028,2,380.722401800931,12,1957-11-29 12:27:39.148023,Ciudad A,tablet,Sí
2028,2029,4,299.58090380258125,3,2001-11-18 12:27:39.148023,Ciudad B,móvil,Sí
2029,2030,8,335.54551731915757,4,1985-11-22 12:27:39.148023,Ciudad A,móvil,No
2030,2031,5,346.23817178904744,4,1960-11-28 12:27:39.148023,Ciudad A,ordenador,No
2031,2032,4,349.9958046690218,35,1998-11-19 12:27:39.148023,Ciudad B,ordenador,No
2032,2033,4,293.9966773938972,19,1989-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
2033,2034,3,267.53885629316267,44,1977-11-24 12:27:39.148023,Ciudad B,tablet,No
2034,2035,4,258.5268400817886,42,1961-11-28 12:27:39.148023,Ciudad B,móvil,No
2035,2036,3,266.8486071028843,7,1956-11-29 12:27:39.148023,Ciudad A,móvil,Sí
2036,2037,6,232.3907051381012,1,1972-11-25 12:27:39.148023,Ciudad A,tablet,Sí
2037,2038,2,313.9338140171494,35,1962-11-28 12:27:39.148023,Ciudad B,ordenador,Sí
2038,2039,3,347.92254970404446,4,1991-11-21 12:27:39.148023,Ciudad A,móvil,No
2039,2040,5,227.2044402955804,29,1959-11-29 12:27:39.148023,Ciudad B,móvil,No
2040,2041,5,324.5445092757777,2,1985-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
2041,2042,5,354.3924854182499,5,2000-11-18 12:27:39.148023,Ciudad A,móvil,Sí
2042,2043,6,313.77946114945286,8,1959-11-29 12:27:39.148023,Ciudad B,tablet,No
2043,2044,5,192.7617835867381,30,1995-11-20 12:27:39.148023,Ciudad B,tablet,No
2044,2045,4,364.0206397060506,37,2001-11-18 12:27:39.148023,Ciudad A,tablet,Sí
2045,2046,4,295.4948488754628,0,2005-11-17 12:27:39.148023,Ciudad B,tablet,No
2046,2047,6,348.1961914243407,39,1966-11-27 12:27:39.148023,Ciudad B,móvil,Sí
2047,2048,5,321.0984125291782,47,2005-11-17 12:27:39.148023,Ciudad B,móvil,No
2048,2049,3,315.70412471504534,30,1967-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
2049,2050,6,299.0195549820092,36,1994-11-20 12:27:39.148023,Ciudad B,móvil,No
2050,2051,6,321.834037043375,28,1961-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
2051,2052,4,324.77385736301727,5,1968-11-26 12:27:39.148023,Ciudad B,móvil,Sí
2052,2053,4,255.1425992080061,1,1995-11-20 12:27:39.148023,Ciudad B,móvil,No
2053,2054,3,274.88684330788766,44,1967-11-27 12:27:39.148023,Ciudad B,tablet,No
2054,2055,2,353.01045919018594,4,1987-11-22 12:27:39.148023,Ciudad B,tablet,No
2055,2056,9,228.42480405836648,20,1967-11-27 12:27:39.148023,Ciudad A,tablet,No
2056,2057,4,236.46416506304018,2,2004-11-17 12:27:39.148023,Ciudad B,ordenador,No
2057,2058,3,321.8059920868942,1,1999-11-19 12:27:39.148023,Ciudad B,ordenador,Sí
2058,2059,4,350.6943299767473,13,1958-11-29 12:27:39.148023,Ciudad B,tablet,Sí
2059,2060,9,329.68200801596413,37,1998-11-19 12:27:39.148023,Ciudad B,móvil,Sí
2060,2061,48,199.08280171387622,22,1932-12-05 12:27:39.148023,Ciudad A,ordenador,No
2061,2062,5,429.4714127983811,43,2000-11-18 12:27:39.148023,Ciudad A,móvil,No
2062,2063,4,301.5047784291867,32,2005-11-17 12:27:39.148023,Ciudad A,ordenador,No
2063,2064,2,315.6689538138491,27,1962-11-28 12:27:39.148023,Ciudad B,móvil,Sí
2064,2065,5,395.27024584658784,14,1991-11-21 12:27:39.148023,Ciudad B,tablet,Sí
2065,2066,5,389.2859764377416,10,1955-11-30 12:27:39.148023,Ciudad B,ordenador,Sí
2066,2067,5,354.6241628154699,28,1965-11-27 12:27:39.148023,Ciudad B,ordenador,Sí
2067,2068,9,283.1978537483571,31,1987-11-22 12:27:39.148023,Ciudad A,tablet,No
2068,2069,4,275.24593399460315,20,1991-11-21 12:27:39.148023,Ciudad A,móvil,No
2069,2070,5,294.826446854248,12,1997-11-19 12:27:39.148023,Ciudad A,móvil,No
2070,2071,7,259.23945374415496,10,1981-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
